Stand;Bundesland;Regierungsbezirk;Kreis;AGS;Bezeichnung;PLZ;Gemeinde;Verwaltungssitz;Straße;Abfrage Anschrift_PLZ;Ort;Fläche km2;Einwohner;Männlich;Weiblich;Je km2
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357034;Kreisangehörige Gemeinde;27419;Lengenbostel;Samtgemeinde Sittensen;Am Markt 11;27419;Sittensen;5,08;460;237;223;91
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357035;Kreisangehörige Gemeinde;27432;Oerel;Samtgemeinde Geestequelle;Bohlenstraße 10;27432;Oerel;33,70;1866;935;931;55
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357036;Kreisangehörige Gemeinde;27404;Ostereistedt;Samtgemeinde Selsingen;Bahnhofstraße 8;27446;Selsingen;28,50;942;501;441;33
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357037;Kreisangehörige Gemeinde;27367;Reeßum;Samtgemeinde Sottrum;Am Eichkamp 12;27367;Sottrum;28,47;1719;862;857;60
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357038;Kreisangehörige Gemeinde;27404;Rhade;Samtgemeinde Selsingen;Bahnhofstraße 8;27446;Selsingen;24,44;1189;607;582;49
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357039;Stadt;27356;Rotenburg (Wümme), Stadt;Stadt Rotenburg (Wümme);Große Straße 1;27356;Rotenburg/Wümme;99,00;21951;10749;11202;222
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357040;Kreisangehörige Gemeinde;27446;Sandbostel;Samtgemeinde Selsingen;Bahnhofstraße 8;27446;Selsingen;31,54;838;442;396;27
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357041;Kreisangehörige Gemeinde;27383;Scheeßel;Gemeinde Scheeßel;Untervogtplatz 1;27383;Scheeßel;149,69;12962;6523;6439;87
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357042;Kreisangehörige Gemeinde;27404;Seedorf;Samtgemeinde Selsingen;Bahnhofstraße 8;27446;Selsingen;18,69;716;408;308;38
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357043;Kreisangehörige Gemeinde;27446;Selsingen;Samtgemeinde Selsingen;Bahnhofstraße 8;27446;Selsingen;41,86;3415;1671;1744;82
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357044;Kreisangehörige Gemeinde;27419;Sittensen;Samtgemeinde Sittensen;Am Markt 11;27419;Sittensen;18,55;5510;2742;2768;297
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357045;Kreisangehörige Gemeinde;27367;Sottrum;Samtgemeinde Sottrum;Am Eichkamp 12;27367;Sottrum;28,58;6112;3007;3105;214
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357046;Kreisangehörige Gemeinde;27389;Stemmen;Samtgemeinde Fintel;Gartenweg 10;27389;Lauenbrück;24,65;921;488;433;37
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357047;Kreisangehörige Gemeinde;27412;Tarmstedt;Samtgemeinde Tarmstedt;Hepstedter Straße 9;27412;Tarmstedt;26,54;3545;1732;1813;134
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357048;Kreisangehörige Gemeinde;27419;Tiste;Samtgemeinde Sittensen;Am Markt 11;27419;Sittensen;23,85;881;465;416;37
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357049;Kreisangehörige Gemeinde;27389;Vahlde;Samtgemeinde Fintel;Gartenweg 10;27389;Lauenbrück;17,53;703;370;333;40
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357050;Kreisangehörige Gemeinde;27419;Vierden;Samtgemeinde Sittensen;Am Markt 11;27419;Sittensen;21,30;839;429;410;39
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357051;Stadt;27374;Visselhövede, Stadt;Stadt Visselhövede;Marktplatz 2;27374;Visselhövede;158,87;10392;5131;5261;65
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357052;Kreisangehörige Gemeinde;27412;Vorwerk;Samtgemeinde Tarmstedt;Hepstedter Straße 9;27412;Tarmstedt;21,65;1083;533;550;50
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357053;Kreisangehörige Gemeinde;27412;Westertimke;Samtgemeinde Tarmstedt;Hepstedter Straße 9;27412;Tarmstedt;12,05;632;387;245;52
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357054;Kreisangehörige Gemeinde;27386;Westerwalsede;Samtgemeinde Bothel;Horstweg 17;27386;Bothel;20,11;789;388;401;39
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357055;Kreisangehörige Gemeinde;27412;Wilstedt;Samtgemeinde Tarmstedt;Hepstedter Straße 9;27412;Tarmstedt;18,26;1675;832;843;92
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357056;Kreisangehörige Gemeinde;27419;Wohnste;Samtgemeinde Sittensen;Am Markt 11;27419;Sittensen;19,18;799;408;391;42
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Rotenburg (Wümme);03357057;Stadt;27404;Zeven, Stadt;Samtgemeinde Zeven;Am Markt 4;27404;Zeven;73,90;13306;6627;6679;180
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358001;Kreisangehörige Gemeinde;29693;Ahlden (Aller), Flecken;Samtgemeinde Ahlden;Bahnhofstraße 30;29693;Hodenhagen;25,84;1505;721;784;58
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358002;Kreisangehörige Gemeinde;29646;Bispingen;Gemeinde Bispingen;Borsteler Straße 4/6;29646;Bispingen;128,11;6256;3087;3169;49
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358003;Kreisangehörige Gemeinde;29693;Böhme;Samtgemeinde Rethem/Aller;Lange Straße 4;27336;Rethem/Aller;36,99;946;512;434;26
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358004;Kreisangehörige Gemeinde;29699;Bomlitz;Gemeinde Bomlitz;Schulstraße 4;29699;Bomlitz;64,07;6990;3427;3563;109
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358005;Kreisangehörige Gemeinde;29690;Buchholz (Aller);Samtgemeinde Schwarmstedt;Am Markt 1;29690;Schwarmstedt;27,06;2090;1041;1049;77
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358006;Kreisangehörige Gemeinde;29693;Eickeloh;Samtgemeinde Ahlden;Bahnhofstraße 30;29693;Hodenhagen;13,24;796;390;406;60
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358007;Kreisangehörige Gemeinde;29690;Essel;Samtgemeinde Schwarmstedt;Am Markt 1;29690;Schwarmstedt;34,04;1087;549;538;32
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358008;Stadt;29683;Bad Fallingbostel, Stadt;Stadt Fallingbostel;Vogteistraße 1;29683;Fallingbostel;63,49;11608;5635;5973;183
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358009;Kreisangehörige Gemeinde;27336;Frankenfeld;Samtgemeinde Rethem/Aller;Lange Straße 4;27336;Rethem/Aller;24,27;555;263;292;23
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358010;Kreisangehörige Gemeinde;29690;Gilten;Samtgemeinde Schwarmstedt;Am Markt 1;29690;Schwarmstedt;33,37;1220;617;603;37
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358011;Kreisangehörige Gemeinde;29690;Grethem;Samtgemeinde Ahlden;Bahnhofstraße 30;29693;Hodenhagen;16,35;660;316;344;40
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358012;Kreisangehörige Gemeinde;29693;Hademstorf;Samtgemeinde Ahlden;Bahnhofstraße 30;29693;Hodenhagen;9,23;853;438;415;92
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358013;Kreisangehörige Gemeinde;27336;Häuslingen;Samtgemeinde Rethem/Aller;Lange Straße 4;27336;Rethem/Aller;13,58;884;458;426;65
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358014;Kreisangehörige Gemeinde;29693;Hodenhagen;Samtgemeinde Ahlden;Bahnhofstraße 30;29693;Hodenhagen;20,14;3157;1583;1574;157
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358015;Kreisangehörige Gemeinde;29690;Lindwedel;Samtgemeinde Schwarmstedt;Am Markt 1;29690;Schwarmstedt;16,57;2558;1276;1282;154
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358016;Stadt;29633;Munster, Stadt;Stadt Munster;Wilhelm-Bockelmann-Straße 32;29633;Munster;193,41;16564;8945;7619;86
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358017;Kreisangehörige Gemeinde;29643;Neuenkirchen;Gemeinde Neuenkirchen;Hauptstraße 1-3;29643;Neuenkirchen;96,68;5710;2846;2864;59
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358018;Stadt;27336;Rethem (Aller), Stadt;Samtgemeinde Rethem/Aller;Lange Straße 4;27336;Rethem/Aller;33,76;2313;1119;1194;69
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358019;Stadt;29640;Schneverdingen, Stadt;Stadt Schneverdingen;Schulstraße 3;29640;Schneverdingen;234,58;18997;9390;9607;81
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358020;Kreisangehörige Gemeinde;29690;Schwarmstedt;Samtgemeinde Schwarmstedt;Am Markt 1;29690;Schwarmstedt;29,93;5237;2510;2727;175
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358021;Stadt;29614;Soltau, Stadt;Stadt Soltau;Poststraße 12;29614;Soltau;203,24;21831;10678;11153;107
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358022;Stadt;29664;Walsrode, Stadt;Stadt Walsrode;Lange Straße 22;29664;Walsrode;270,71;24069;11768;12301;89
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358023;Kreisangehörige Gemeinde;29649;Wietzendorf;Gemeinde Wietzendorf;Hauptstraße 12;29649;Wietzendorf;106,88;4104;2055;2049;38
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Soltau-Fallingbostel;03358501;Bewohntes gemfr. Gebiet;29664;Osterheide, gemfr. Bezirk;Gemeindefreier Bezirk Osterheide;Gillweg 7;29664;Oerbke;;802;479;323;5
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Stade;03359001;Kreisangehörige Gemeinde;21684;Agathenburg;Samtgemeinde Horneburg;Lange Straße 49;21640;Horneburg;11,32;1133;561;572;100
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Stade;03359002;Kreisangehörige Gemeinde;21702;Ahlerstedt;Samtgemeinde Harsefeld;Herrenstraße 25;21698;Harsefeld;62,45;5111;2584;2527;82
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Stade;03359003;Kreisangehörige Gemeinde;21641;Apensen;Samtgemeinde Apensen;Buxtehuder Straße 27;21641;Apensen;20,75;3229;1646;1583;156
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Stade;03359004;Kreisangehörige Gemeinde;21730;Balje;Samtgemeinde Nordkehdingen;Hauptstraße 31;21729;Freiburg/Elbe;58,10;1068;524;544;18
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Stade;03359005;Kreisangehörige Gemeinde;21698;Bargstedt;Samtgemeinde Harsefeld;Herrenstraße 25;21698;Harsefeld;26,45;2092;1080;1012;79
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Stade;03359006;Kreisangehörige Gemeinde;21643;Beckdorf;Samtgemeinde Apensen;Buxtehuder Straße 27;21641;Apensen;21,90;2556;1303;1253;117
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Stade;03359007;Kreisangehörige Gemeinde;21640;Bliedersdorf;Samtgemeinde Horneburg;Lange Straße 49;21640;Horneburg;12,42;1687;888;799;136
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Stade;03359008;Kreisangehörige Gemeinde;21698;Brest;Samtgemeinde Harsefeld;Herrenstraße 25;21698;Harsefeld;24,57;827;412;415;34
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Stade;03359009;Kreisangehörige Gemeinde;21709;Burweg;Samtgemeinde Oldendorf;Schützenstraße 5;21726;Oldendorf;16,23;1012;514;498;62
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Stade;03359010;Stadt;21614;Buxtehude, Stadt;Stadt Buxtehude;Breite Straße 2;21614;Buxtehude;76,49;39522;19893;19629;517
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Stade;03359011;Kreisangehörige Gemeinde;21717;Deinste;Samtgemeinde Fredenbeck;Schwingestraße 1;21717;Fredenbeck;27,25;2177;1112;1065;80
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Stade;03359012;Kreisangehörige Gemeinde;21739;Dollern;Samtgemeinde Horneburg;Lange Straße 49;21640;Horneburg;11,97;1768;892;876;148
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Stade;03359013;Kreisangehörige Gemeinde;21706;Drochtersen;Gemeinde Drochtersen;Sietwender Straße 12;21706;Drochtersen;126,74;11964;6054;5910;94
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Stade;03359014;Kreisangehörige Gemeinde;21709;Düdenbüttel;Samtgemeinde Himmelpforten;Mittelweg 2;21709;Himmelpforten;10,18;941;465;476;92
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Stade;03359015;Kreisangehörige Gemeinde;21710;Engelschoff;Samtgemeinde Himmelpforten;Mittelweg 2;21709;Himmelpforten;19,69;750;383;367;38
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Stade;03359016;Kreisangehörige Gemeinde;21727;Estorf;Samtgemeinde Oldendorf;Schützenstraße 5;21726;Oldendorf;29,42;1445;730;715;49
31.12.2008;Niedersachsen;Bisher: Reg.-Bez. Lüneburg;Stade;03359017;Kreisangehörige Gemeinde;21717;Fredenbeck;Samtgemeinde Fredenbeck;Schwingestraße 1;21717;Fredenbeck;48,58;5790;2890;2900;119
